DepthAvereagedEveryMeter_mbsf_,BulkDensity,MagneticSusceptibility,NaturalGammaRay,K___,Th_ppm_,U_ppm_,Resistivity,Vp,Vs,Caliper_in_,ROP_m_hr_,Perc100Lithology,PrincLithology,PrincLithology_1m,FullLithology,Predicted,Cluster
409.5,2.62123135897436,5252.28923076923,,0.0,0.0,0.0,3.73023957142857,4.64775714285714,2.06625,10.4386816666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
410.5,2.61152574358974,5300.8915,,0.0,0.0,0.0,3.09488866666667,4.73851666666667,2.16152857142857,10.4309814285714,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
411.5,2.712667075,4035.25846153846,0.248249561666667,0.05153781,1.3079445,,3.89115114285714,4.58127142857143,2.09488333333333,10.3914183333333,,,harzburgite,,,serpentinite,0
412.5,2.64143843589744,5171.31717948718,,,0.0171018814285714,0.0432631341428571,14.949995,4.82576666666667,2.16511428571429,10.3926014285714,,,harzburgite,harzburgite,harzburgite,serpentinite,0
413.5,2.61309451282051,2580.7575,0.160094738571429,,0.107039181785714,0.017830019,6.173395,4.73048571428571,2.09402857142857,10.4082483333333,9.8,,harzburgite,harzburgite,harzburgite,serpentinite,1
414.5,2.628330575,3637.16153846154,,0.0,0.0,0.0,8.60809833333333,4.79228333333333,2.0771,10.43046,,,harzburgite,,,serpentinite,1
415.5,2.6215767948718,3909.262,,0.0,0.0,0.0,10.0028894285714,4.8898,2.21672857142857,10.4625083333333,,,gabbronorite,,,serpentinite,1
416.5,2.59880112820513,4443.66692307692,,0.0,0.0,0.0,11.3831356666667,4.91585714285714,2.30328333333333,10.4776242857143,,,harzburgite,,,serpentinite,1
417.5,2.573277425,5024.87692307692,,0.0,0.0,0.0,5.04786442857143,4.6347,2.22502857142857,10.5423157142857,,,harzburgite,,,serpentinite,0
418.5,2.56119494871795,2964.48925,0.0105982333333333,0.0213155383333333,,,5.086641,4.55852857142857,2.2515,10.595045,7.2,,harzburgite,,,serpentinite,0
419.5,2.562918025,4696.07487179487,,0.0,0.0,0.0,4.35212616666667,4.43636666666667,2.17895714285714,10.9210014285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
420.5,2.54974243589744,5100.33692307692,,0.0,0.0,0.0,4.35281214285714,4.26432857142857,2.08518333333333,11.033295,,,,,,serpentinite,0
421.5,2.58021515384615,5230.6505,,0.0,0.0,0.0,4.04472266666667,4.46921666666667,2.04471428571429,10.7592457142857,,,harzburgite,harzburgite,harzburgite,serpentinite,0
422.5,2.58900465,5146.67256410256,0.06721505,,,0.220747114285714,4.02993642857143,4.48714285714286,2.0252,10.7565183333333,6.5,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
423.5,2.60175028205128,5281.23615384615,,0.03048505,,,3.819557,4.55647142857143,2.06981666666667,10.7503371428571,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
424.5,2.57862476923077,5074.3485,,0.0,0.0,0.0,3.07234942857143,4.48458333333333,2.12834285714286,10.8357033333333,,serpentinite,harzburgite,,,serpentinite,0
425.5,2.55234645,5255.2841025641,,0.0,0.0,0.0,3.04806785714286,4.29442857142857,2.1441,10.5208528571429,,,,,,serpentinite,0
426.5,2.58124682051282,5352.6115,,0.0,0.0,0.0,2.86241566666667,4.24481666666667,2.14038571428571,10.4416842857143,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
427.5,2.456230475,5322.59923076923,,0.0,0.0,0.0,2.95951214285714,4.35668571428571,2.05651666666667,10.41495,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
428.5,2.53992928205128,5223.77153846154,,0.0,0.0,0.0,3.47365966666667,4.26118333333333,2.12984285714286,10.4114042857143,6.4,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
429.5,2.55694948717949,5301.798,,0.0,0.0,0.0,3.34502128571429,4.4729,2.22523333333333,10.4131816666667,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
430.5,2.5719433,5246.89717948718,,0.0,0.0,0.0,3.7894675,4.4154,2.01802857142857,10.41316,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
431.5,2.60003033333333,5210.00128205128,,0.0,0.0,0.0,3.917295,4.48277142857143,2.14432857142857,10.4119916666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
432.5,2.63880333333333,5226.6765,0.176981016666667,0.0660054993333333,2.66045068333333,,6.0595415,4.76525714285714,2.25053333333333,10.4116214285714,9.8,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
433.5,2.648908925,3752.33307692308,0.136721588857143,,0.016391694,0.0246778237142857,4.65779257142857,4.98778333333333,2.46144285714286,10.4098014285714,,,harzburgite,harzburgite,harzburgite,serpentinite,1
434.5,2.61358525641026,3643.444,0.213698018333333,,,0.03995671775,7.30975842857143,4.95165714285714,2.59015,10.41136,,serpentinite,harzburgite,,,serpentinite,1
435.5,2.62985645,2491.74153846154,0.19541668,0.0187061907142857,,0.0306317785714286,16.368212,5.14968333333333,2.48881428571429,10.4085,,,gabbronorite,,,serpentinite,1
436.5,2.64058182051282,1080.15743589744,0.0078907816666666,,0.01911868,0.0426737933333333,10.4169754285714,5.03437142857143,2.09978333333333,10.4254616666667,,,harzburgite,,,serpentinite,1
437.5,2.7085367948718,415.592,,0.0,0.0,0.0,4.497737,4.67523333333333,2.1773,10.5454442857143,5.2,,harzburgite,harzburgite,harzburgite,serpentinite,1
438.5,2.387397625,663.359230769231,,0.0,0.0,0.0,3.39155,4.7253,2.03502857142857,10.66004,,,harzburgite,,,serpentinite,0
439.5,2.61583341025641,1527.02358974359,,0.0,0.0,0.0,7.5915925,5.10605714285714,2.49588333333333,10.6603771428571,,,harzburgite,harzburgite,harzburgite,serpentinite,1
440.5,2.72149694871795,2613.90225,,0.0,0.0,0.0,13.3605957142857,5.13375,2.39652857142857,10.5062333333333,,,harzburgite,harzburgite,olivine gabbro,serpentinite,1
441.5,2.62544105,4853.09025641026,,0.0,0.0,0.0,8.78660185714286,5.06108571428571,2.4531,10.5129885714286,,,harzburgite,olivine gabbro,olivine gabbro,serpentinite,1
442.5,2.59373553846154,4289.939,,0.0,0.0,0.0,7.634761,4.84226666666667,2.22562857142857,10.6290428571429,7.4,,harzburgite,harzburgite,harzburgite,serpentinite,0
443.5,2.68771530769231,3797.23871794872,,0.0,0.0,0.0,5.01796657142857,4.98174285714286,2.15435,10.4241,,,harzburgite,,,serpentinite,1
444.5,2.730755975,5495.84948717949,,0.0,0.0,0.0,9.58542416666667,4.7018,2.20618571428571,10.4752428571429,,,,,,serpentinite,0
445.5,2.57410464102564,5125.4085,,0.0,0.0,0.0,6.51678371428571,4.50064285714286,2.06878333333333,10.5278933333333,,,harzburgite,harzburgite,harzburgite,serpentinite,0
446.5,2.559791025,5105.3582051282,,0.0,0.0,0.0,4.07739066666667,4.3632,2.09872857142857,10.4984271428571,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
447.5,2.57558448717949,5316.19692307692,,0.0,0.0,0.0,4.03943642857143,4.46974285714286,2.00507142857143,10.4996533333333,7.2,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
448.5,2.59271782051282,5440.52925,,0.0,0.0,0.0,3.702722,4.5554,2.2095,10.4935185714286,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
449.5,2.632108325,5448.41051282051,,0.0,0.0,0.0,4.36291942857143,4.76571666666667,2.58695714285714,10.4996842857143,,serpentinite,harzburgite,,,serpentinite,0
450.5,2.64715561538462,5401.70153846154,,0.0,0.0,0.0,6.06645585714286,4.80445714285714,2.57191666666667,10.5201033333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
451.5,2.69475507692308,5373.61325,,0.0,0.0,0.0,6.65941033333333,4.87235,2.68791428571429,10.5470114285714,,serpentinite,harzburgite,,,serpentinite,0
452.5,2.653806075,5327.84564102564,,0.012947445,0.032829085,,5.32259014285714,4.97267142857143,2.35521666666667,10.544795,8.4,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
453.5,2.59932556410256,4965.2685,,0.0581597,,0.0233408142857143,3.94585483333333,4.47208333333333,1.88625714285714,10.5524871428571,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
454.5,2.673459975,3158.18948717949,0.393851457142857,0.0089815724285714,0.0502374428571429,,5.63270942857143,4.89194285714286,2.26334285714286,10.5507983333333,,,,,,serpentinite,1
455.5,2.63474746153846,5099.29794871795,,,,0.396422988333333,6.7903375,4.94192857142857,2.13145,10.5942171428571,,,harzburgite,harzburgite,harzburgite,serpentinite,0
456.5,2.63895617948718,5161.2175,,0.0,0.0,0.0,6.52283857142857,4.7878,2.6532,10.602475,8.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
457.5,2.598185675,5235.94948717949,0.132496783333333,0.0320472635,0.0451654666666667,,6.13324457142857,4.79437142857143,2.40918333333333,10.5982185714286,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
458.5,2.70118271794872,4912.97769230769,,0.0,0.0,0.0,8.61029933333333,4.67243333333333,2.16965714285714,10.5486742857143,,,,,,serpentinite,0
459.5,2.63080851282051,3748.07775,,0.0,0.0,0.0,14.665831,4.92994285714286,2.57046666666667,10.4975266666667,,,,,,serpentinite,1
460.5,2.6030353,2814.20564102564,0.0914428142857143,0.203316799142857,,0.136704253714286,13.346906,4.91641666666667,2.11381428571429,10.49974,,,harzburgite,harzburgite,harzburgite,serpentinite,1
461.5,2.54894125641026,644.21775,0.404313514285714,,0.0772689127142857,0.0635179076,2.85120728571429,4.83592857142857,2.15243333333333,10.47035,7.4,,harzburgite,,,serpentinite,1
462.5,2.709121725,621.598461538461,0.571654633333333,0.0346440333333333,0.0031167803333333,,9.0294685,4.43675,2.42537142857143,10.4754714285714,,,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
463.5,2.6949622051282,924.992051282051,0.414318602857143,0.0436511288571429,0.0323267298571429,,6.66502728571429,4.8858,2.26012857142857,10.4892816666667,,,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
464.5,2.71246925641026,1901.7495,0.335583816666667,0.0108171648333333,0.0803623208333333,,11.1365453333333,5.0892,2.40226666666667,10.4885785714286,,,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
465.5,2.54484965,4804.33897435897,,0.0008728405714285,4.55037428571429e-05,,9.67889328571428,5.4816,2.22914285714286,10.5272314285714,6.4,,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
466.5,2.52597664102564,3949.54615384615,0.170461518333333,,,0.170192116666667,4.45639057142857,4.73287142857143,2.20446666666667,10.436605,,,,,,serpentinite,0
467.5,2.61202669230769,3692.3745,,,,1.90025928571429,11.0359715,5.10978333333333,2.15021428571429,10.4259185714286,,,,,,serpentinite,1
468.5,2.56574255,5218.08461538461,0.0569304,0.0114050466666667,0.10695632,,4.830895,4.57627142857143,2.20466666666667,10.4234966666667,,,,,,serpentinite,0
469.5,2.63976056410256,5329.87102564102,,0.0,0.0,0.0,5.06661216666667,4.90623333333333,2.09951428571429,10.4306057142857,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
470.5,2.62237484615385,5167.94825,,0.0,0.0,0.0,5.76636,4.96747142857143,2.25044285714286,10.4380333333333,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
471.5,2.7007689,1965.44487179487,0.293481,,0.02833954,0.118846038333333,5.96194066666667,4.84801666666667,2.7226,10.4484542857143,6.5,,gabbronorite,gabbronorite,harzburgite,serpentinite,1
472.5,2.70048574358974,1008.34675,0.202468971428571,,0.42368736,0.0993976614285714,3.53512957142857,4.54882857142857,2.34385714285714,10.499285,,,harzburgite,harzburgite,harzburgite,serpentinite,1
473.5,2.640333975,3824.62871794872,,0.0,0.0,0.0,13.5348431666667,5.13414285714286,2.06148333333333,10.4978757142857,,,,,,serpentinite,1
474.5,2.64323733333333,5142.79435897436,,0.0,0.0,0.0,20.097678,5.0615,2.20851428571429,10.5178742857143,,,harzburgite,harzburgite,harzburgite,serpentinite,1
475.5,2.65290946153846,4917.51275,,0.0,0.0,0.0,12.4395708571429,4.82282857142857,2.27595,10.4526816666667,,serpentinite,dunite,,,serpentinite,1
476.5,2.678254275,4177.73025641026,,0.0,0.0,0.0,13.7346433333333,5.03161666666667,2.48677142857143,10.4408128571429,7.2,serpentinite,harzburgite,,,serpentinite,1
477.5,2.60929384615384,4772.06307692308,,,1.69263166666667,,19.6718857142857,4.92872857142857,2.49056666666667,10.5648333333333,,,harzburgite,harzburgite,harzburgite,serpentinite,1
478.5,2.61150158974359,5201.56225,0.160683228571429,,0.347273557142857,,8.71059933333333,4.87576666666667,2.25985714285714,10.5863,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
479.5,2.641426075,4991.01871794872,,0.0175633957142857,,,7.667428,4.71737142857143,2.37251428571429,10.590375,,serpentinite,gabbronorite,gabbronorite,orthopyroxene-bearing dunite,serpentinite,0
480.5,2.64036823076923,5296.6135,,0.0,0.0,0.0,5.01764,4.51674285714286,2.353,10.6013714285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
481.5,2.610167075,5368.05641025641,,0.0,0.0,0.0,7.28083657142857,4.60545,2.23152857142857,10.6542228571429,7.4,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
482.5,2.60967592307692,5314.35435897436,,0.0,0.0,0.0,8.64281128571429,4.66384285714286,2.13643333333333,10.6950966666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
483.5,2.58470243589744,5384.527,,0.0,0.0,0.0,7.31713283333333,4.45325,2.11785714285714,10.6916414285714,,,,,,serpentinite,0
484.5,2.641148625,5192.03230769231,,0.0055464103333333,,0.0091167911666666,6.334844,4.52334285714286,1.97243333333333,10.7215433333333,,,harzburgite,harzburgite,harzburgite,serpentinite,0
485.5,2.65419520512821,5157.32205128205,,0.0,0.0,0.0,8.16755433333333,4.83365,2.10285714285714,10.9521985714286,,,harzburgite,harzburgite,harzburgite,serpentinite,0
486.5,2.56535971794872,4998.02725,,0.0,0.0,0.0,7.559051,4.49045714285714,1.9203,10.693175,7.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
487.5,2.62603915,5142.82,,0.0,0.0,0.0,6.71113616666667,4.42498333333333,1.99898333333333,10.4990957142857,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
488.5,2.62156117948718,5218.5445,0.186634528571429,0.0,0.0,0.0,5.26926057142857,4.45205714285714,1.93561428571429,10.521765,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
489.5,2.573239975,5231.22974358974,,0.0,0.0,0.0,4.78591166666667,4.38245714285714,1.9949,10.5655157142857,,,harzburgite,harzburgite,harzburgite,serpentinite,0
490.5,2.58259423076923,3719.39564102564,,0.0,0.0,0.0,3.499218,4.12283333333333,1.79498571428571,10.5709557142857,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
491.5,2.55351582051282,5362.87975,,0.0,0.0,0.0,5.47008871428571,4.31104285714286,1.9409,10.5725816666667,7.4,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
492.5,2.607998775,3781.09153846154,,0.0,0.0,0.0,5.10120316666667,4.36353333333333,1.98021428571429,10.6547842857143,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
493.5,2.57795376923077,5274.64102564103,0.0417711666666667,0.0,0.0,0.0,5.93292442857143,4.5483,1.96411666666667,10.668525,,,,,,serpentinite,0
494.5,2.60259853846154,5265.83825,,0.0,0.0,0.0,4.08628816666667,4.65905,2.38714285714286,10.6685342857143,,,harzburgite,harzburgite,harzburgite,serpentinite,0
495.5,2.711033625,1428.55948717949,0.717929011428571,0.0501551525714286,,,4.84900128571429,4.43454285714286,2.52038571428571,10.5518783333333,6.4,,troctolite,,,serpentinite,1
498.5,2.6130501,2054.90461538461,0.119214606666667,,,0.0326234671666667,15.6960964285714,5.15344285714286,2.53903333333333,10.8289814285714,,,olivine gabbro,,,serpentinite,1
499.5,2.50750917948718,3945.00775,0.230324657142857,0.0116092626857143,0.0241419762857143,,3.49101416666667,4.03883333333333,2.36358571428571,11.4223557142857,7.4,,harzburgite,,,serpentinite,0
500.5,2.563539075,2973.07282051282,0.2171064305,0.0304050425333333,0.079145129,,5.37109114285714,4.1465,2.43345,10.956345,,,harzburgite,,,serpentinite,0
501.5,2.54612733333333,4925.43743589744,,0.006084876,,0.0020033342857142,9.5858845,4.50268333333333,2.3334,10.9437671428571,,gabbro,,,,serpentinite,0
502.5,2.52920561538461,5397.742,,0.0,0.0,0.0,7.69210314285714,4.5251,1.75895,10.83261,,,,,,serpentinite,0
503.5,2.548341725,5449.43794871795,,0.0,0.0,0.0,5.66925966666667,4.2763,1.82304285714286,10.7950614285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
504.5,2.56440779487179,5389.12666666667,,0.0,0.0,0.0,5.15939485714286,4.15012857142857,2.27577142857143,10.75469,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
505.5,2.56395205128205,5063.99175,,0.0,0.0,0.0,9.31714283333333,4.41794285714286,2.17983333333333,10.6450328571429,7.2,serpentinite,harzburgite,,,serpentinite,0
506.5,2.599532725,5145.44820512821,,0.0,0.0,0.0,13.8566157142857,4.31101666666667,2.1598,10.6482342857143,,,harzburgite,,,serpentinite,0
507.5,2.60773328205128,5183.55075,,0.0,0.0,0.0,9.9788,4.59564285714286,2.32475,10.6478283333333,,,gabbronorite,,,serpentinite,0
508.5,2.653747075,3739.87051282051,,,0.0089446431428571,,7.21583916666667,4.86108333333333,2.6184,10.6681,,,harzburgite,,,serpentinite,1
509.5,2.57968438461539,4098.55051282051,0.39254925,0.0146838805,0.109185921666667,,6.71126157142857,4.43625714285714,2.45953333333333,10.7131716666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
510.5,2.6889428974359,1100.47075,0.50727699,0.0630769885714286,0.287799617142857,,13.9419375,4.6898,2.24442857142857,10.7958328571429,8.4,,gabbro,,,serpentinite,1
511.5,2.604530275,5027.15923076923,0.0761265214285714,,0.0295721401428571,0.0434606437142857,6.33832257142857,4.46538571428571,2.06608571428571,10.9358683333333,,,gabbronorite,,,serpentinite,0
512.5,2.61772523076923,4094.43743589744,,0.0158724066666667,,,5.27651083333333,4.5562,2.27406666666667,10.9452257142857,,,harzburgite,,,serpentinite,0
513.5,2.56379558974359,5336.67,,0.0,0.0,0.0,4.56578942857143,4.41823333333333,2.15307142857143,10.9450983333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
514.5,2.597496725,5389.40948717949,,0.0,0.0,0.0,4.58595642857143,4.50411428571429,2.11793333333333,10.9429842857143,,,harzburgite,,,serpentinite,0
515.5,2.65550992307692,5384.6985,,0.0217234242857143,,,3.62687333333333,4.56726666666667,2.01305714285714,10.9658128571429,8.2,,harzburgite,harzburgite,harzburgite,serpentinite,0
516.5,2.63180376923077,5262.63,,0.0358931616666667,,,3.02292471428571,4.46304285714286,2.07946666666667,11.0081116666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
517.5,2.558782025,5050.23897435897,,0.0,0.0,0.0,3.1920265,3.9578,2.19468571428571,10.7677071428571,,,harzburgite,harzburgite,harzburgite,serpentinite,0
518.5,2.58177020512821,5249.50375,,0.0,0.0,0.0,2.90611671428571,4.52454285714286,2.19853333333333,10.568105,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
519.5,2.575847875,5193.93666666667,,0.0,0.0,0.0,3.6353515,4.39238333333333,2.2795,10.5528828571429,,,harzburgite,,,serpentinite,0
520.5,2.58434446153846,5202.32769230769,,0.0,0.0,0.0,4.79040785714286,4.45617142857143,2.3149,10.546905,7.4,,harzburgite,,,serpentinite,0
521.5,2.5988551025641,5081.7005,,0.0,0.0,0.0,5.08962883333333,4.66998571428571,2.61768333333333,10.5453185714286,,serpentinite,harzburgite,,,serpentinite,0
522.5,2.5816381,4762.92230769231,,,,0.0027824165857142,4.04531871428571,4.40618333333333,2.32942857142857,10.6395985714286,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
523.5,2.63773184615385,2722.44641025641,0.370570798333333,,,0.161825646666667,3.32386214285714,4.61765714285714,2.53666666666667,10.422175,,,harzburgite,harzburgite,olivine-bearing gabbro,serpentinite,1
524.5,2.57796430769231,3664.8915,0.0491490142857143,,,0.0112720335714286,5.08470116666667,4.81875,2.18504285714286,10.4260071428571,8.2,,harzburgite,harzburgite,harzburgite,serpentinite,0
525.5,2.616056075,4640.53666666667,,,0.0738757666666667,,4.59360228571429,4.57632857142857,2.40891666666667,10.442145,,,harzburgite,,,serpentinite,0
526.5,2.57723974358974,4260.81,,0.0,0.0,0.0,4.84529883333333,4.22506666666667,2.29255714285714,10.4736385714286,,,harzburgite,harzburgite,harzburgite,serpentinite,0
527.5,2.674522675,4167.63128205128,,0.0,0.0,0.0,3.97369157142857,4.66537142857143,2.3307,10.5144916666667,,,harzburgite,,,serpentinite,0
528.5,2.59295741025641,5253.07384615385,,0.0,0.0,0.0,4.7149335,4.58774285714286,2.2441,10.5446571428571,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
529.5,2.5724812051282,5336.16225,,0.0,0.0,0.0,4.160206,4.55503333333333,2.18387142857143,10.546345,8.4,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
530.5,2.574438975,4983.60871794872,,0.0,0.0,0.0,3.14905571428571,4.28991428571429,2.18146666666667,10.5464514285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
531.5,2.61593551282051,5220.96666666667,,0.0,0.0,0.0,5.1251535,4.26395,2.45635714285714,10.4468842857143,,,gabbronorite,,,serpentinite,0
532.5,2.61378246153846,5275.146,,0.0,0.0,0.0,5.493547,4.58612857142857,2.54555,10.4430333333333,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
533.5,2.594598525,5270.32461538461,,0.0,0.0,0.0,3.38965233333333,4.65971666666667,2.60007142857143,10.4640957142857,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
534.5,2.60468928205128,5162.265,,0.0,0.0,0.0,2.81212585714286,4.5093,2.33091666666667,10.5736633333333,8.2,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
535.5,2.561609325,4840.85564102564,,0.0,0.0,0.0,2.8143315,4.26485,2.23297142857143,10.54279,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
536.5,2.60057187179487,5224.19461538461,,0.0,0.0,0.0,3.815276,4.45698571428571,2.32608571428571,10.5032966666667,,,gabbronorite,,,serpentinite,0
537.5,2.58574758974359,5246.6115,,0.0,0.0,0.0,4.3790145,4.46451428571429,2.20756666666667,10.5275828571429,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
538.5,2.5747907,5177.36487179487,,0.0647109857142857,,,4.08823528571429,4.1971,2.17791428571429,10.5224357142857,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
539.5,2.57374248717949,4584.86461538461,,0.120695022833333,,,5.15506314285714,4.16811428571429,2.14043333333333,10.552015,8.4,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
540.5,2.69699912820513,907.95275,0.191764,0.151986974285714,,,9.82178266666667,4.82808333333333,2.62168571428571,10.56443,,,harzburgite,harzburgite,harzburgite,serpentinite,1
541.5,2.613122525,4038.4041025641,,0.0,0.0,0.0,8.15787242857143,4.81814285714286,2.27886666666667,10.6178366666667,,,gabbro,gabbro,gabbro,serpentinite,0
542.5,2.51981084615385,4755.05625,,0.0,0.0,0.0,3.79817383333333,4.09916666666667,1.86187142857143,10.6287028571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
543.5,2.57051030769231,4680.6482051282,,0.0,0.0,0.0,4.99558942857143,4.13614285714286,1.97144285714286,10.6320583333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
544.5,2.573753675,3972.94230769231,,0.0,0.0,0.0,5.0519785,4.04255,2.18853333333333,10.63203,8.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
545.5,2.58863892307692,3141.21825,,0.0,0.0,0.0,4.40421814285714,4.29991428571429,2.29075714285714,10.78359,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
546.5,2.514464475,4259.36205128205,,,,0.06077115,3.21379357142857,4.24925714285714,2.21248333333333,10.5621571428571,,,gabbronorite,,,serpentinite,0
547.5,2.57378174358974,4700.91487179487,0.371325442857143,,0.286106957142857,,2.92920283333333,4.44968333333333,2.17565714285714,10.5774985714286,,,harzburgite,,,serpentinite,0
548.5,2.63356592307692,4807.95225,,0.0109531466666667,,0.002837735,3.55020214285714,4.59725714285714,2.39273333333333,10.63291,,,harzburgite,harzburgite,harzburgite,serpentinite,0
549.5,2.650272525,4954.86564102564,,0.0,0.0,0.0,6.6958405,4.84286666666667,2.37644285714286,10.6641042857143,8.4,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
550.5,2.62470582051282,4912.15358974359,,0.050300735,,,6.99548557142857,4.7259,2.35521666666667,10.7442566666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
551.5,2.57667035897436,5005.50575,0.360024162857143,,0.0281646426571429,0.162128932857143,5.5611425,4.53798333333333,2.29131428571429,10.7864328571429,,,harzburgite,harzburgite,harzburgite,serpentinite,0
552.5,2.668206425,2608.73743589744,0.501628635714286,0.0668764777,,,2.55271028571429,4.61238571428571,2.20855714285714,10.52619,,serpentinite,harzburgite,,,serpentinite,1
553.5,2.69319274358974,1491.3365,,0.0183945065,,0.137035183,28.0421188333333,5.40928571428571,2.48998333333333,10.5002871428571,,,troctolite,,,serpentinite,1
554.5,2.5645507,4234.03461538462,0.164071890285714,,1.51496169,,18.1323454285714,4.52563333333333,2.23312857142857,10.5582185714286,7.2,,olivine gabbro,,,serpentinite,0
555.5,2.61250966666667,4405.92564102564,0.120056522916667,,0.401971456666667,,6.62193514285714,4.6661,2.2333,10.562915,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
556.5,2.61137592307692,4362.7835,,0.0516664341428571,,,7.89630516666667,4.48875,2.00845714285714,10.5667828571429,,,harzburgite,,,serpentinite,0
557.5,2.59476125,1459.4141025641,0.369267551666667,0.0438651133333333,0.0423114983333333,,7.00554942857143,4.75824285714286,2.12283333333333,10.5632816666667,,,harzburgite,harzburgite,harzburgite,serpentinite,1
558.5,2.596925,2399.4217948718,,,,2.87319255714286,24.0466716666667,4.8716,2.04491428571429,10.5644357142857,,,harzburgite,harzburgite,harzburgite,serpentinite,1
559.5,2.61824087179487,1600.14125,0.973639142857143,0.0499488628571429,0.165787524,,31.6648194285714,4.76934285714286,1.94487142857143,10.56602,7.4,,,,,serpentinite,1
560.5,2.604299625,3797.24487179487,,0.0038512376666666,,,21.4910311666667,4.48886666666667,1.84006666666667,10.5783228571429,,,gabbro,,,serpentinite,1
561.5,2.55003330769231,5087.57325,,0.0,0.0,0.0,6.758249,4.29951428571429,1.93192857142857,10.701775,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
562.5,2.5709291,5254.43358974359,,0.0,0.0,0.0,3.1328945,4.51054285714286,1.9583,10.71725,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
563.5,2.581066,5201.65025641025,,0.0,0.0,0.0,3.84225714285714,4.43838333333333,1.92628571428571,10.7108957142857,8.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
564.5,2.56880887179487,4490.4935,0.0485430166666667,0.0114167351833333,0.0142192958333333,,3.05689257142857,4.43791428571429,1.87296666666667,10.6411633333333,,serpentinite,,,,serpentinite,0
565.5,2.737164925,2599.67179487179,0.846698168571429,0.0449150785714286,0.294283871428571,,3.05327316666667,4.92225,2.0547,10.6319528571429,,,gabbro,,,serpentinite,1
